"Timestamp (Africa/Kigali)","Battery Monitor State of Charge (%)","Battery Monitor Discharged Energy (kWh)","Battery Monitor Charged Energy (kWh)","Solar Charger Battery Power (W)","Solar Charger PV Power (W)","System Overview AC Consumption (W)","System Overview Battery Power (W)"
2019-07-23 04:18:00,97.1,40.72,NA,0,0,31,-40.759998
2019-07-23 04:23:00,97.1,NA,NA,0,0,32,-40.759998
2019-07-23 04:23:00,97.1,40.73,NA,0,0,32,-40.759998
2019-07-23 04:23:00,97.1,NA,NA,0,0,33,-40.759998
2019-07-23 04:33:00,97.1,NA,NA,0,0,32,-40.751999
2019-07-23 04:48:00,97,40.74,NA,0,0,31,-40.743999
2019-07-23 05:03:00,97,40.75,NA,0,0,32,-40.728001
2019-07-23 05:18:00,96.9,40.76,NA,0,0,33,-40.720001
2019-07-23 05:33:00,96.9,40.77,NA,0,0,32,-40.712002
2019-07-23 05:48:00,96.8,40.79,NA,0,0,32,-40.703999
2019-07-23 06:03:00,96.8,40.8,NA,0,0,31,-40.695999
2019-07-23 06:18:00,96.7,40.81,NA,0,0,32,-40.695999
2019-07-23 06:33:00,96.7,40.82,NA,0,0,32,-40.688
2019-07-23 06:48:00,96.6,40.83,NA,0,0,32,-40.68
2019-07-23 06:56:00,96.6,NA,NA,0,0,32,-40.68
2019-07-23 06:56:00,96.6,NA,NA,5,7,32,-40.68
2019-07-23 07:03:00,96.5,40.84,NA,5,7,67,-81.056
2019-07-23 07:18:00,96.4,40.86,NA,20,27,70,-65.910004
2019-07-23 07:33:00,96.4,40.87,NA,56,64,73,-25.450001
2019-07-23 07:48:00,96.4,40.88,NA,92,97,73,5.121
2019-07-23 08:03:00,96.4,NA,46.82,212,219,73,127.367996
2019-07-23 08:18:00,100,NA,46.85,308,315,73,215.919998
2019-07-23 08:33:00,100,NA,46.9,303,312,80,205.427994
2019-07-23 08:48:00,100,NA,46.96,342,350,84,244.169998
2019-07-23 08:49:00,100,NA,NA,342,348,84,239.095993
2019-07-23 08:49:00,100,NA,NA,342,350,80,244.529999
2019-07-23 08:49:00,100,NA,NA,342,349,84,239.095993
2019-07-23 08:49:00,100,NA,NA,337,345,84,239.139999
2019-07-23 08:49:00,100,NA,NA,337,345,83,233.662003
2019-07-23 08:49:00,100,NA,NA,337,345,85,233.662003
2019-07-23 08:49:00,100,NA,NA,337,345,85,233.662003
2019-07-23 08:49:00,100,NA,NA,337,345,80,239.139999
2019-07-23 08:49:00,100,NA,NA,337,344,80,239.139999
2019-07-23 08:49:00,100,NA,NA,337,346,84,233.662003
2019-07-23 08:49:00,100,NA,NA,337,346,84,233.705002
2019-07-23 09:03:00,100,NA,47.02,333,342,82,240.063995
2019-07-23 09:18:00,100,NA,47.09,451,462,86,350.846985
2019-07-23 09:23:00,100,NA,NA,451,460,88,337.920013
2019-07-23 09:23:00,100,NA,47.12,451,460,88,337.920013
2019-07-23 09:23:00,100,NA,NA,506,518,89,396.829987
2019-07-23 09:23:00,100,NA,NA,495,501,88,374.880005
2019-07-23 09:23:00,100,NA,NA,495,501,89,374.946014
2019-07-23 09:23:00,100,NA,NA,495,506,89,380.828003
2019-07-23 09:23:00,100,NA,NA,471,485,88,369.005005
2019-07-23 09:24:00,100,NA,47.13,493,509,85,389.368011
2019-07-23 09:25:00,100,NA,NA,487,502,84,389.368011
2019-07-23 09:25:00,100,NA,NA,499,511,86,389.640015
2019-07-23 09:33:00,100,NA,47.18,436,448,86,338.660004
2019-07-23 09:48:00,100,NA,47.25,379,389,86,281.358002
2019-07-23 10:03:00,100,NA,47.32,327,338,86,235.380997
2019-07-23 10:18:00,100,NA,47.37,299,309,83,200.934998
2019-07-23 10:23:00,100,NA,47.39,293,298,82,189.453003
2019-07-23 10:33:00,100,NA,47.4,187,195,86,88.031998
2019-07-23 10:48:00,100,NA,47.42,176,183,87,77.028
2019-07-23 11:03:00,100,NA,47.44,171,175,86,66.024002
2019-07-23 11:18:00,100,NA,47.46,154,162,80,60.533001
2019-07-23 11:33:00,100,NA,47.47,154,157,81,60.533001
2019-07-23 11:48:00,100,NA,47.48,121,124,52,55.02
2019-07-23 11:57:00,100,NA,47.49,116,121,51,49.518002
2019-07-23 11:57:00,100,NA,NA,116,121,51,49.527
2019-07-23 12:03:00,100,NA,47.5,116,120,51,49.518002
2019-07-23 12:18:00,100,NA,47.51,110,115,50,49.527
2019-07-23 12:33:00,100,NA,47.52,110,113,50,44.023998
2019-07-23 12:48:00,100,NA,47.53,105,109,51,38.521
2019-07-23 13:03:00,100,NA,47.54,105,108,50,38.521
2019-07-23 13:18:00,100,NA,47.55,105,108,52,38.521
2019-07-23 13:33:00,100,NA,47.56,94,99,46,33.018002
2019-07-23 13:48:00,100,NA,47.57,88,95,47,33.012001
2019-07-23 14:03:00,100,NA,NA,94,98,49,33.018002
2019-07-23 14:18:00,100,NA,47.58,88,94,49,27.51
2019-07-23 14:33:00,100,NA,47.59,88,93,46,27.514999
2019-07-23 14:48:00,100,NA,NA,88,95,50,22.011999
2019-07-23 15:03:00,100,NA,47.6,88,94,52,22.011999
2019-07-23 15:18:00,100,NA,47.61,83,89,50,22.011999
2019-07-23 15:33:00,100,NA,NA,83,86,50,16.509001
2019-07-23 15:48:00,100,NA,47.62,83,84,49,16.509001
2019-07-23 16:03:00,100,NA,NA,77,80,49,16.509001
2019-07-23 16:18:00,100,NA,NA,83,84,50,16.506001
2019-07-23 16:33:00,100,NA,47.63,77,82,50,16.509001
2019-07-23 16:48:00,100,NA,NA,77,83,51,11.006
2019-07-23 17:03:00,100,NA,NA,77,84,53,11.008
2019-07-23 17:18:00,100,NA,47.64,77,80,52,11.008
2019-07-23 17:33:00,100,NA,NA,77,81,52,11.004
2019-07-23 17:48:00,100,NA,NA,77,84,54,11.004
2019-07-23 18:03:00,100,NA,NA,83,84,54,11.006
2019-07-23 18:18:00,100,NA,47.65,72,75,44,11.006
2019-07-23 18:33:00,100,NA,NA,72,76,45,11.006
2019-07-23 18:38:00,100,NA,NA,66,69,46,0
2019-07-23 18:39:00,100,NA,NA,65,67,44,0
2019-07-23 18:48:00,100,NA,NA,27,29,45,-32.021999
2019-07-23 19:03:00,99.9,40.89,NA,5,6,45,-51.889999
2019-07-23 19:17:00,99.9,NA,NA,0,4,64,-77.294998
2019-07-23 19:17:00,99.9,40.9,NA,0,4,64,-77.294998
2019-07-23 19:18:00,99.9,40.91,NA,0,0,65,-77.25
2019-07-23 19:33:00,99.8,40.92,NA,0,0,43,-51.580002
2019-07-23 19:48:00,99.7,40.93,NA,0,0,43,-51.549999
2019-07-23 20:03:00,99.7,40.95,NA,0,0,44,-51.529999
2019-07-23 20:18:00,99.6,40.96,NA,0,0,72,-82.239998
2019-07-23 20:33:00,99.5,40.98,NA,0,0,47,-56.595001
2019-07-23 20:48:00,99.4,41,NA,0,0,46,-56.650002
2019-07-23 21:03:00,99.3,41.01,NA,0,0,48,-56.617001
2019-07-23 21:18:00,99.3,41.02,NA,0,0,47,-61.764
2019-07-23 21:33:00,99.2,41.04,NA,0,0,46,-56.605999
2019-07-23 21:48:00,99.1,41.05,NA,0,0,32,-41.223999
2019-07-23 22:03:00,99.1,41.06,NA,0,0,31,-41.223999
2019-07-23 22:18:00,99,41.07,NA,0,0,32,-41.208
2019-07-23 22:33:00,99,41.08,NA,0,0,32,-41.200001
2019-07-23 22:48:00,98.9,41.09,NA,0,0,34,-46.332001
2019-07-23 23:03:00,98.9,41.1,NA,0,0,32,-41.183998
2019-07-23 23:18:00,98.8,41.12,NA,0,0,40,-51.41
2019-07-23 23:33:00,98.8,41.13,NA,0,0,41,-51.400002
2019-07-23 23:48:00,98.7,41.14,NA,0,0,41,-51.380001
2019-07-24 00:03:00,98.6,41.15,NA,0,0,42,-51.360001
2019-07-24 00:18:00,98.6,41.17,NA,0,0,45,-56.473999
2019-07-24 00:33:00,98.5,41.18,NA,0,0,43,-51.330002
2019-07-24 00:41:00,98.5,NA,NA,0,0,43,-51.32
2019-07-24 00:41:00,98.5,41.19,NA,0,0,43,-51.32
2019-07-24 00:41:00,98.5,NA,NA,0,0,42,-51.32
2019-07-24 00:42:00,98.5,NA,NA,0,0,43,-56.452
2019-07-24 00:43:00,98.5,NA,NA,0,0,42,-51.32
2019-07-24 00:43:00,98.5,NA,NA,0,0,43,-51.32
2019-07-24 00:43:00,98.5,NA,NA,0,0,43,-56.452
2019-07-24 00:44:00,98.5,NA,NA,0,0,43,-56.452
2019-07-24 00:44:00,98.5,NA,NA,0,0,43,-51.32
2019-07-24 00:46:00,98.4,NA,NA,0,0,42,-51.32
2019-07-24 00:46:00,98.4,NA,NA,0,0,43,-51.32
2019-07-24 00:48:00,98.4,NA,NA,0,0,43,-51.32
2019-07-24 00:55:00,98.4,41.2,NA,0,0,45,-56.43
2019-07-24 00:55:00,98.4,NA,NA,0,0,45,-56.43
2019-07-24 00:55:00,98.4,NA,NA,0,0,44,-56.43
2019-07-24 00:56:00,98.4,NA,NA,0,0,45,-56.43
2019-07-24 00:57:00,98.4,NA,NA,0,0,45,-56.43
2019-07-24 01:00:00,98.4,NA,NA,0,0,43,-51.299999
2019-07-24 01:03:00,98.4,41.21,NA,0,0,43,-51.299999
2019-07-24 01:18:00,98.3,41.22,NA,0,0,44,-56.408001
2019-07-24 01:33:00,98.2,41.23,NA,0,0,43,-56.396999
2019-07-24 01:48:00,98.2,41.25,NA,0,0,43,-51.25
2019-07-24 02:03:00,98.1,41.26,NA,0,0,43,-51.23
2019-07-24 02:18:00,98,41.27,NA,0,0,44,-56.331001
2019-07-24 02:33:00,98,41.29,NA,0,0,44,-51.200001
2019-07-24 02:48:00,97.9,41.3,NA,0,0,44,-56.298
2019-07-24 03:03:00,97.8,41.32,NA,0,0,45,-56.276001
2019-07-24 03:18:00,97.8,41.33,NA,0,0,45,-56.254002
2019-07-24 03:33:00,97.7,41.34,NA,0,0,42,-51.139999
2019-07-24 03:48:00,97.6,41.36,NA,0,0,40,-51.130001
2019-07-24 04:03:00,97.6,41.37,NA,0,0,39,-51.119999
2019-07-24 04:18:00,97.5,41.38,NA,0,0,69,-81.632004
2019-07-24 04:33:00,97.4,41.4,NA,0,0,43,-56.176998
2019-07-24 04:48:00,97.4,41.41,NA,0,0,44,-56.144001
2019-07-24 04:59:00,97.3,41.42,NA,0,0,45,-56.122002
2019-07-24 05:03:00,97.3,NA,NA,0,0,45,-56.122002
2019-07-24 05:18:00,97.2,41.44,NA,0,0,46,-56.089001
2019-07-24 05:33:00,97.1,41.45,NA,0,0,46,-56.056
2019-07-24 05:36:00,97.1,NA,NA,0,0,47,-56.056
2019-07-24 05:36:00,97.1,NA,NA,0,0,46,-56.056
2019-07-24 05:48:00,97.1,41.47,NA,0,0,47,-56.034
2019-07-24 06:03:00,97,41.48,NA,0,0,47,-56.012001
2019-07-24 06:18:00,96.9,41.49,NA,0,0,47,-55.990002
2019-07-24 06:33:00,96.9,41.51,NA,0,0,48,-55.957001
2019-07-24 06:48:00,96.8,41.52,NA,0,0,47,-55.935001
2019-07-24 06:54:00,96.8,41.53,NA,5,7,47,-55.935001
2019-07-24 06:54:00,96.8,NA,NA,5,6,47,-55.924
2019-07-24 07:03:00,96.7,41.54,NA,0,4,48,-60.984001
2019-07-24 07:18:00,96.6,41.56,NA,15,19,103,-101.220001
2019-07-24 07:33:00,96.5,41.58,NA,46,45,107,-81.071999
2019-07-24 07:48:00,96.4,41.6,NA,66,72,104,-50.810001
2019-07-24 08:03:00,96.4,NA,NA,97,107,106,-20.459999
2019-07-24 08:18:00,96.4,NA,47.67,353,364,104,240.524994
2019-07-24 08:33:00,100,NA,47.72,285,292,106,161.309998
2019-07-24 08:39:00,100,NA,47.73,263,269,103,144.936005
2019-07-24 08:39:00,100,NA,NA,258,264,106,139.567993
2019-07-24 08:39:00,100,NA,NA,258,264,106,134.175003
2019-07-24 08:48:00,100,NA,47.75,181,185,104,58.640999
2019-07-24 09:02:00,100,NA,47.76,257,259,100,133.925003
2019-07-24 09:03:00,100,NA,47.77,280,285,105,155.787994
2019-07-24 09:18:00,100,NA,47.83,304,313,52,239.052002
2019-07-24 09:28:00,100,NA,47.89,547,561,45,483.904999
2019-07-24 09:28:00,100,NA,47.9,556,572,47,492.522003
2019-07-24 09:33:00,100,NA,47.93,528,538,49,459.119995
2019-07-24 09:48:00,100,NA,48.03,419,431,51,350.018005
2019-07-24 09:56:00,100,NA,48.08,377,384,52,308.609985
2019-07-24 09:56:00,100,NA,NA,574,536,51,466.006012
2019-07-24 10:03:00,100,NA,48.11,356,363,52,281.161987
2019-07-24 10:18:00,100,NA,48.17,304,313,51,235.298996
2019-07-24 10:27:00,100,NA,48.21,281,290,50,212.306
2019-07-24 10:33:00,100,NA,48.22,165,170,50,99
2019-07-24 10:48:00,100,NA,48.24,160,164,53,88.015999
2019-07-24 11:03:00,100,NA,48.26,143,147,49,82.514999
2019-07-24 11:18:00,100,NA,48.28,132,138,46,71.5
2019-07-24 11:32:00,100,NA,NA,127,134,48,66.012001
2019-07-24 11:32:00,100,NA,48.3,127,134,48,66.012001
2019-07-24 11:32:00,100,NA,NA,127,130,48,66.012001
2019-07-24 11:32:00,100,NA,NA,127,133,48,66.012001
2019-07-24 11:33:00,100,NA,NA,127,131,45,66.012001
2019-07-24 11:48:00,100,NA,48.31,121,125,47,60.5
2019-07-24 12:03:00,100,NA,48.33,116,120,47,55.009998
2019-07-24 12:18:00,100,NA,48.34,105,111,45,55.02
2019-07-24 12:33:00,100,NA,48.36,105,108,44,44.007999
2019-07-24 12:48:00,100,NA,48.37,105,112,49,49.518002
2019-07-24 13:03:00,100,NA,48.38,105,109,46,44.007999
2019-07-24 13:18:00,100,NA,48.39,105,108,46,44.007999
2019-07-24 13:33:00,100,NA,48.4,99,103,46,38.507
2019-07-24 13:48:00,100,NA,48.41,99,103,47,38.507
2019-07-24 14:03:00,100,NA,48.42,94,99,45,33
2019-07-24 14:18:00,100,NA,48.43,94,99,49,33.006001
2019-07-24 14:33:00,100,NA,NA,94,99,49,33.006001
2019-07-24 14:48:00,100,NA,48.44,94,98,50,27.504999
2019-07-24 15:03:00,100,NA,48.45,88,94,50,27.504999
2019-07-24 15:18:00,100,NA,NA,88,91,49,22.004
2019-07-24 15:33:00,100,NA,48.46,88,90,49,22.004
2019-07-24 15:48:00,100,NA,48.47,83,89,51,22.004
2019-07-24 16:03:00,100,NA,NA,83,87,51,16.503
2019-07-24 16:18:00,100,NA,NA,77,83,48,16.506001
2019-07-24 16:33:00,100,NA,48.48,77,81,47,16.506001
2019-07-24 16:48:00,100,NA,NA,77,78,46,11.002
2019-07-24 17:03:00,100,NA,48.49,77,80,48,16.503
2019-07-24 17:18:00,100,NA,NA,72,79,48,16.506001
2019-07-24 17:33:00,100,NA,NA,72,73,42,11.002
2019-07-24 17:48:00,100,NA,48.5,72,76,45,11.002
2019-07-24 18:03:00,100,NA,NA,71,76,47,5.496
2019-07-24 18:03:00,100,NA,NA,71,75,47,5.486
2019-07-24 18:05:00,100,NA,NA,71,78,45,16.473
2019-07-24 18:09:00,100,NA,NA,71,76,46,10.976
2019-07-24 18:14:00,100,NA,NA,71,76,47,10.904
2019-07-24 18:18:00,100,NA,NA,71,73,46,10.916
2019-07-24 18:33:00,100,41.61,NA,27,29,48,-37.155998
2019-07-24 18:48:00,99.9,41.62,NA,16,16,48,-46.709999
2019-07-24 19:03:00,99.9,41.63,NA,0,3,49,-61.931999
2019-07-24 19:14:00,99.8,41.64,NA,0,1,48,-61.860001
2019-07-24 19:18:00,99.8,41.65,NA,0,0,48,-61.872002
2019-07-24 19:33:00,99.7,41.66,NA,0,0,74,-87.379997
2019-07-24 19:48:00,99.6,41.68,NA,0,0,49,-56.694
2019-07-24 20:03:00,99.5,41.7,NA,0,0,46,-56.694
2019-07-24 20:18:00,99.5,41.71,NA,0,0,46,-56.672001
2019-07-24 20:33:00,99.4,41.72,NA,0,0,47,-56.660999
2019-07-24 20:48:00,99.3,41.74,NA,0,0,47,-56.650002
2019-07-24 21:03:00,99.2,41.75,NA,0,0,34,-41.256001
2019-07-24 21:18:00,99.2,41.76,NA,0,0,35,-41.248001
2019-07-24 21:33:00,99.1,41.77,NA,0,0,37,-46.386002
2019-07-24 21:48:00,99.1,41.78,NA,0,0,35,-41.223999
2019-07-24 22:03:00,99,41.8,NA,0,0,34,-41.216
2019-07-24 22:18:00,99,41.81,NA,0,0,35,-41.208
2019-07-24 22:33:00,98.9,41.82,NA,0,0,34,-41.192001
2019-07-24 22:48:00,98.9,41.83,NA,0,0,35,-41.183998
2019-07-24 23:03:00,98.8,41.84,NA,0,0,36,-46.313999
2019-07-24 23:18:00,98.8,41.85,NA,0,0,35,-41.167999
2019-07-24 23:33:00,98.7,41.86,NA,0,0,34,-41.16
2019-07-24 23:48:00,98.7,41.87,NA,0,0,35,-41.144001
2019-07-25 00:03:00,98.6,41.88,NA,0,0,34,-41.136002
2019-07-25 00:18:00,98.6,41.89,NA,0,0,37,-46.259998
2019-07-25 00:33:00,98.5,41.9,NA,0,0,34,-41.119999
2019-07-25 00:36:00,98.5,NA,NA,0,0,37,-46.250999
2019-07-25 00:48:00,98.5,41.91,NA,0,0,35,-41.104
2019-07-25 01:03:00,98.4,41.92,NA,0,0,34,-41.096001
2019-07-25 01:18:00,98.4,41.93,NA,0,0,34,-41.080002
2019-07-25 01:33:00,98.3,41.94,NA,0,0,35,-41.071999
2019-07-25 01:48:00,98.3,41.95,NA,0,0,34,-41.063999
2019-07-25 02:03:00,98.2,41.97,NA,0,0,35,-41.048
2019-07-25 02:18:00,98.2,41.98,NA,0,0,34,-41.040001
2019-07-25 02:33:00,98.1,41.99,NA,0,0,34,-41.023998
2019-07-25 02:48:00,98.1,42,NA,0,0,35,-41.015999
2019-07-25 03:03:00,98,42.01,NA,0,0,35,-41
2019-07-25 03:18:00,98,42.02,NA,0,0,35,-46.106998
2019-07-25 03:33:00,97.9,42.03,NA,0,0,34,-40.984001
2019-07-25 03:48:00,97.9,42.04,NA,0,0,35,-46.089001
2019-07-25 04:03:00,97.8,42.05,NA,0,0,35,-40.959999
2019-07-25 04:18:00,97.8,42.06,NA,0,0,37,-46.053001
2019-07-25 04:33:00,97.7,42.07,NA,0,0,35,-40.936001
2019-07-25 04:48:00,97.7,42.08,NA,0,0,35,-40.919998
2019-07-25 05:00:00,97.6,NA,NA,0,0,35,-40.911999
2019-07-25 05:00:00,97.6,42.09,NA,0,0,35,-40.911999
2019-07-25 05:00:00,97.6,NA,NA,0,0,34,-40.911999
2019-07-25 05:00:00,97.6,NA,NA,0,0,37,-46.026001
2019-07-25 05:03:00,97.6,NA,NA,0,0,34,-46.016998
2019-07-25 05:18:00,97.6,42.1,NA,0,0,35,-40.896
2019-07-25 05:33:00,97.5,42.12,NA,0,0,35,-45.999001
2019-07-25 05:43:00,97.5,NA,NA,0,0,36,-40.880001
2019-07-25 05:48:00,97.5,42.13,NA,0,0,34,-40.872002
2019-07-25 05:48:00,97.5,NA,NA,0,0,35,-40.880001
2019-07-25 05:50:00,97.5,NA,NA,0,0,35,-40.880001
2019-07-25 05:50:00,97.5,NA,NA,0,0,34,-40.880001
2019-07-25 05:50:00,97.5,NA,NA,0,0,35,-45.980999
2019-07-25 05:51:00,97.5,NA,NA,0,0,35,-40.872002
2019-07-25 05:53:00,97.5,NA,NA,0,0,35,-40.872002
2019-07-25 05:53:00,97.5,NA,NA,0,0,34,-40.872002
2019-07-25 05:54:00,97.5,NA,NA,0,0,35,-40.872002
2019-07-25 06:03:00,97.4,42.14,NA,0,0,36,-45.972
2019-07-25 06:18:00,97.4,42.15,NA,0,0,35,-40.855999
2019-07-25 06:33:00,97.3,42.16,NA,0,0,35,-40.84
2019-07-25 06:48:00,97.3,42.17,NA,0,0,34,-40.832001
2019-07-25 07:00:00,97.2,NA,NA,5,3,36,-40.824001
2019-07-25 07:00:00,97.2,42.18,NA,0,0,36,-40.824001
2019-07-25 07:00:00,97.2,NA,NA,5,6,35,-45.917999
2019-07-25 07:03:00,97.2,NA,NA,0,5,34,-45.917999
2019-07-25 07:18:00,97.2,42.19,NA,15,13,53,-56.034
2019-07-25 07:33:00,97.1,42.2,NA,46,47,57,-25.549999
2019-07-25 07:48:00,97.1,42.21,48.51,88,88,49,25.844999
2019-07-25 08:03:00,97.1,NA,NA,83,87,49,25.950001
2019-07-25 08:18:00,97.2,NA,48.52,110,116,49,52.509998
2019-07-25 08:29:00,100,NA,48.53,154,158,44,95.598
2019-07-25 08:33:00,100,NA,48.54,171,180,48,111.888
2019-07-25 08:48:00,100,NA,48.57,204,212,49,144.800995
2019-07-25 09:03:00,100,NA,48.64,418,427,43,357.565002
2019-07-25 09:06:00,100,NA,48.66,414,423,43,353.40799
2019-07-25 09:06:00,100,NA,NA,414,419,44,347.885986
2019-07-25 09:06:00,100,NA,NA,409,419,44,353.40799
2019-07-25 09:06:00,100,NA,NA,414,421,44,353.40799
2019-07-25 09:18:00,100,NA,48.72,344,359,36,299.59201
2019-07-25 09:21:00,100,NA,48.74,436,448,35,389.640015
2019-07-25 09:22:00,100,NA,NA,431,442,35,378.839996
2019-07-25 09:33:00,100,NA,48.81,356,367,33,304.166992
2019-07-25 09:48:00,100,NA,48.88,304,313,37,246.776993
2019-07-25 10:03:00,100,NA,48.93,270,276,40,212.343002
2019-07-25 10:18:00,100,NA,48.98,230,239,31,183.647995
2019-07-25 10:21:00,100,NA,48.99,224,231,32,177.908997
2019-07-25 10:33:00,100,NA,49,127,130,32,77
2019-07-25 10:48:00,100,NA,49.02,116,121,33,71.513
2019-07-25 10:58:00,100,NA,NA,110,114,32,66
2019-07-25 10:58:00,100,NA,49.03,110,113,32,60.5
2019-07-25 11:03:00,100,NA,49.04,105,109,32,60.5
2019-07-25 11:18:00,100,NA,49.05,99,104,31,55
2019-07-25 11:33:00,100,NA,49.07,99,105,32,55.009998
2019-07-25 11:48:00,100,NA,49.08,99,100,32,49.508999
2019-07-25 12:03:00,100,NA,49.09,94,99,32,49.508999
2019-07-25 12:18:00,100,NA,49.11,94,100,35,38.5
2019-07-25 12:33:00,100,NA,49.12,94,96,34,38.507
2019-07-25 12:48:00,100,NA,49.13,94,95,36,38.507
2019-07-25 13:03:00,100,NA,49.14,88,91,36,38.507
2019-07-25 13:18:00,100,NA,NA,88,91,33,33.006001
2019-07-25 13:33:00,100,NA,49.15,88,90,35,33.006001
2019-07-25 13:48:00,100,NA,49.16,83,84,35,27.5
2019-07-25 14:03:00,100,NA,49.17,77,82,36,22
2019-07-25 14:18:00,100,NA,NA,77,80,34,22
2019-07-25 14:33:00,100,NA,49.18,77,77,32,22
2019-07-25 14:48:00,100,NA,49.19,132,131,88,22.004
2019-07-25 15:02:00,100,NA,NA,5,155,236,0
2019-07-25 15:03:00,100,NA,NA,0,0,238,-257.664001
2019-07-25 15:07:00,99.8,42.23,NA,5,4,243,-261.17099
2019-07-25 15:08:00,99.8,NA,NA,969,992,239,692.39801
2019-07-25 15:08:00,99.9,NA,49.2,1036,1060,239,755.435974
2019-07-25 15:09:00,99.9,NA,49.21,643,661,239,367.359985
2019-07-25 15:12:00,100,NA,NA,6,166,237,40.159
2019-07-25 15:17:00,99.8,NA,NA,10,16,243,-261.834015
2019-07-25 15:17:00,99.8,42.25,NA,0,0,243,-256.700012
2019-07-25 15:18:00,99.8,NA,NA,0,0,244,-261.630005
2019-07-25 15:33:00,99.4,42.31,NA,0,0,238,-255.550003
2019-07-25 15:48:00,98.9,42.38,NA,0,0,240,-260.712006
2019-07-25 16:03:00,98.4,42.44,NA,0,0,242,-255.449997
2019-07-25 16:18:00,98,42.5,NA,0,0,232,-250.145004
2019-07-25 16:33:00,97.6,42.55,NA,0,0,50,-61.751999
2019-07-25 16:48:00,97.6,42.57,NA,0,0,52,-61.728001
2019-07-25 16:51:00,97.6,NA,NA,21,10,51,-56.573002
2019-07-25 16:51:00,97.6,NA,49.22,472,483,51,399.553009
2019-07-25 17:03:00,100,NA,49.29,454,468,48,388.157013
2019-07-25 17:18:00,100,NA,49.35,376,389,177,174.304001
2019-07-25 17:33:00,100,NA,49.37,207,212,169,5.315
2019-07-25 17:44:00,100,NA,NA,73,103,166,-26.245001
2019-07-25 17:44:00,100,42.58,NA,73,103,166,-26.245001
2019-07-25 17:48:00,99.9,42.59,NA,0,0,164,-186.119995
2019-07-25 18:03:00,99.8,42.6,NA,0,0,49,-62.279999
2019-07-25 18:07:00,99.8,NA,NA,0,4,53,-62.172001
2019-07-25 18:07:00,99.8,42.61,NA,0,0,53,-62.172001
2019-07-25 18:07:00,99.8,NA,NA,125,128,54,51.939999
2019-07-25 18:18:00,99.8,42.62,49.38,108,113,226,-144.339996
2019-07-25 18:33:00,99.5,42.65,NA,61,68,201,-163.936005
2019-07-25 18:48:00,99.2,42.7,NA,10,12,186,-203.839996
2019-07-25 19:03:00,98.9,42.75,NA,5,7,187,-203.479996
2019-07-25 19:15:00,98.6,42.79,NA,0,6,186,-208.320999
2019-07-25 19:15:00,98.6,NA,NA,0,6,186,-208.320999
2019-07-25 19:18:00,98.5,42.8,NA,0,0,186,-203.199997
2019-07-25 19:33:00,98.2,42.85,NA,0,0,185,-202.839996
2019-07-25 19:48:00,97.9,42.9,NA,0,0,114,-127.025002
2019-07-25 20:03:00,97.7,42.93,NA,0,0,115,-126.900002
2019-07-25 20:18:00,97.4,42.97,NA,0,0,161,-177.029999
2019-07-25 20:33:00,97.1,43.01,NA,0,0,162,-176.854996
2019-07-25 20:48:00,96.8,43.06,NA,0,0,160,-176.679993
2019-07-25 21:03:00,96.5,43.1,NA,0,0,160,-176.574997
2019-07-25 21:18:00,96.4,43.12,NA,0,0,33,-40.728001
2019-07-25 21:33:00,96.3,43.13,NA,0,0,34,-45.810001
2019-07-25 21:48:00,96.3,43.14,NA,0,0,32,-45.800999
2019-07-25 22:03:00,96.2,43.16,NA,0,0,32,-40.703999
2019-07-25 22:18:00,96.2,43.17,NA,0,0,31,-40.695999
2019-07-25 22:33:00,96.1,43.18,NA,0,0,34,-45.773998
2019-07-25 22:48:00,96.1,43.19,NA,0,0,32,-45.773998
2019-07-25 23:03:00,96,43.2,NA,0,0,32,-40.688
2019-07-25 23:18:00,96,43.21,NA,0,0,32,-40.68
2019-07-25 23:33:00,95.9,43.22,NA,0,0,32,-40.68
2019-07-25 23:48:00,95.9,43.23,NA,0,0,32,-40.672001
2019-07-26 00:03:00,95.8,43.24,NA,0,0,32,-40.664001
2019-07-26 00:18:00,95.8,43.25,NA,0,0,34,-45.747002
2019-07-26 00:33:00,95.7,43.26,NA,0,0,32,-40.664001
2019-07-26 00:48:00,95.7,43.27,NA,0,0,32,-40.655998
2019-07-26 01:03:00,95.6,43.28,NA,0,0,31,-40.655998
2019-07-26 01:18:00,95.6,43.29,NA,0,0,32,-40.655998
2019-07-26 01:33:00,95.5,43.3,NA,0,0,34,-45.729
2019-07-26 01:48:00,95.5,43.31,NA,0,0,32,-40.647999
2019-07-26 02:03:00,95.4,43.32,NA,0,0,32,-40.647999
2019-07-26 02:11:00,95.4,43.33,NA,0,0,32,-40.639999
2019-07-26 02:11:00,95.4,NA,NA,0,0,32,-40.639999
2019-07-26 02:11:00,95.4,NA,NA,0,0,33,-40.639999
2019-07-26 02:17:00,95.4,NA,NA,0,0,31,-40.647999
2019-07-26 02:18:00,95.4,43.34,NA,0,0,32,-40.639999
2019-07-26 02:33:00,95.3,43.35,NA,0,0,31,-40.639999
2019-07-26 02:48:00,95.3,43.36,NA,0,0,34,-45.710999
2019-07-26 03:03:00,95.2,43.37,NA,0,0,32,-40.632
2019-07-26 03:18:00,95.2,43.38,NA,0,0,32,-40.632
2019-07-26 03:33:00,95.1,43.39,NA,0,0,32,-40.632
